date,cash,market_value,gross_exposure,net_exposure,equity,daily_return,drawdown,fold_id
2018-11-12,52823.81875842714,75054.41376505792,75054.41376505792,75054.41376505792,127878.23252348506,-0.012727585875212721,0.2137073626852011,0
2018-11-13,52823.81875842714,75596.42327146232,75596.42327146232,75596.42327146232,128420.24202988946,0.004238481371760194,0.21037467598919019,0
2018-11-14,52823.81875842714,75885.40353132784,75885.40353132784,75885.40353132784,128709.22228975498,0.0022502703257503143,0.20859780555410776,0
2018-11-15,52823.81875842714,76338.21453216672,76338.21453216672,76338.21453216672,129162.03329059386,0.0035180928979547943,0.2058135791144018,0
2018-11-16,52823.81875842714,76511.34098502994,76511.34098502994,76511.34098502994,129335.15974345707,0.0013403819098583014,0.2047490660027917,0
2018-11-19,56341.562982271695,73233.5692408979,73233.5692408979,73233.5692408979,129575.13222316958,0.0018554311154717062,0.20327353267524537,0
2018-11-20,10863.932781707463,116516.43002220988,116516.43002220988,116516.43002220988,127380.36280391735,-0.016938199341152482,0.21676864439916424,0
2018-11-21,10863.932781707463,116881.74567320943,116881.74567320943,116881.74567320943,127745.6784549169,0.0028679118425960493,0.21452240591894398,0
2018-11-22,10863.932781707463,117078.43440201879,117078.43440201879,117078.43440201879,127942.36718372625,0.001539689883746309,0.21331301401342792,0
2018-11-23,10863.932781707463,117651.15827971697,117651.15827971697,117651.15827971697,128515.09106142443,0.004476420831543315,0.20979147200145368,0
2018-11-26,10863.932781707463,118269.34838598967,118269.34838598967,118269.34838598967,129133.28116769713,0.004810253030729461,0.20599036903474036,0
2018-11-27,10863.932781707463,119334.96264737844,119334.96264737844,119334.96264737844,130198.89542908591,0.008252049756289681,0.19943816205304185,0
2018-11-28,10863.932781707463,120147.25027295947,120147.25027295947,120147.25027295947,131011.18305466694,0.006238821173590203,0.19444359990769014,0
2018-11-29,10863.932781707463,120772.61140069366,120772.61140069366,120772.61140069366,131636.54418240112,0.004773341581636226,0.19059840404677642,0
2018-11-30,10863.932781707463,120601.09131041169,120601.09131041169,120601.09131041169,131465.02409211916,-0.0013029823241508254,0.19165304001944292,0
2018-12-03,10863.932781707463,120553.96069401503,120553.96069401503,120553.96069401503,131417.8934757225,-0.0003585030826422919,0.19194283489644046,0
2018-12-04,10863.932781707463,119815.43144196272,119815.43144196272,119815.43144196272,130679.36422367019,-0.00561970088334085,0.1964838744609628,0
2018-12-05,10863.932781707463,120517.93633937836,120517.93633937836,120517.93633937836,131381.86912108582,0.0053757905970006625,0.1921643400287516,0
2018-12-06,10863.932781707463,119710.75695449114,119710.75695449114,119710.75695449114,130574.6897361986,-0.006143765424309056,0.1971274928250068,0
2018-12-07,10863.932781707463,120209.9966045022,120209.9966045022,120209.9966045022,131073.92938620967,0.00382340291996619,0.19405778773671334,0
2018-12-10,10863.932781707463,119746.50530058146,119746.50530058146,119746.50530058146,130610.43808228892,-0.0035361059677632145,0.1969076848031698,0
2018-12-11,10863.932781707463,119711.90844976902,119711.90844976902,119711.90844976902,130575.84123147649,-0.0002648858033126311,0.1971204125562149,0
2018-12-12,10863.932781707463,116541.93440431356,116541.93440431356,116541.93440431356,127405.86718602103,-0.02427688013003826,0.21661182405944218,0
2018-12-13,10863.932781707463,117802.13519886136,117802.13519886136,117802.13519886136,128666.06798056883,0.009891230461999134,0.20886315107000897,0
2018-12-14,10863.932781707463,115974.10548195243,115974.10548195243,115974.10548195243,126838.0382636599,-0.014207550954187909,0.22010326816291742,0
2018-12-17,10863.932781707463,115484.09376209974,115484.09376209974,115484.09376209974,126348.02654380721,-0.003863286807023081,0.22311623291786406,0
2018-12-18,10863.932781707463,116591.40938675404,116591.40938675404,116591.40938675404,127455.3421684615,0.008764012030455959,0.21630761423689027,0
2018-12-19,10863.932781707463,118405.36629354954,118405.36629354954,118405.36629354954,129269.299075257,0.014232097893534634,0.20515402748429196,0
2018-12-20,10863.932781707463,117661.48240333796,117661.48240333796,117661.48240333796,128525.41518504542,-0.0057545286895887005,0.2097279914369376,0
2018-12-21,10863.932781707463,117871.93579137325,117871.93579137325,117871.93579137325,128735.86857308072,0.001637445696886397,0.2084339639371462,0
2018-12-24,10863.932781707463,117600.63734447956,117600.63734447956,117600.63734447956,128464.57012618703,-0.0021074037088558706,0.2101021131373494,0
2018-12-25,10863.932781707463,116126.70241224766,116126.70241224766,116126.70241224766,126990.63519395512,-0.01147347420992495,0.21916498617074223,0
2018-12-26,10863.932781707463,115978.89979377389,115978.89979377389,115978.89979377389,126842.83257548136,-0.0011638859688198888,0.22007378908730138,0
2018-12-27,10863.932781707463,115489.54407411814,115489.54407411814,115489.54407411814,126353.4768558256,-0.00385796902922797,0.22308272025408568,0
2018-12-28,10863.932781707463,114600.11146235466,114600.11146235466,114600.11146235466,125464.04424406213,-0.007039241292729592,0.22855162845070826,0
2018-12-31,10863.932781707463,115749.91378569603,115749.91378569603,115749.91378569603,126613.8465674035,0.009164397100930977,0.22148176923096394,0
2019-01-01,10863.932781707463,115749.91378569603,115749.91378569603,115749.91378569603,126613.8465674035,0.0,0.22148176923096394,0
2019-01-02,10863.932781707463,113628.02936467528,113628.02936467528,113628.02936467528,124491.96214638275,-0.016758707507485426,0.2345287285496672,0
2019-01-03,10863.932781707463,111214.2403562069,111214.2403562069,111214.2403562069,122078.17313791436,-0.019389115303927507,0.24937053929366168,0
2019-01-04,10863.932781707463,112908.07765266299,112908.07765266299,112908.07765266299,123772.01043437046,0.01387502165962573,0.23895553926800808,0
2019-01-07,10863.932781707463,113628.47117191553,113628.47117191553,113628.47117191553,124492.403953623,0.005820326556257527,0.23452601198271703,0
2019-01-08,10863.932781707463,114284.95344087481,114284.95344087481,114284.95344087481,125148.88622258228,0.0052732716865508955,0.23048945967491438,0
2019-01-09,10863.932781707463,114831.45698133111,114831.45698133111,114831.45698133111,125695.38976303858,0.004366827040588328,0.227129140239405,0
2019-01-10,10863.932781707463,115521.49564024806,115521.49564024806,115521.49564024806,126385.42842195553,0.005489769037812842,0.22288625772326345,0
2019-01-11,10863.932781707463,116163.8066868484,116163.8066868484,116163.8066868484,127027.73946855587,0.005082160614718223,0.21893684086910842,0
2019-01-14,10863.932781707463,116204.64255675673,116204.64255675673,116204.64255675673,127068.5753384642,0.00032147206648858173,0.21868575088128447,0
2019-01-15,10863.932781707463,117204.53589233756,117204.53589233756,117204.53589233756,128068.46867404503,0.0078689269389971,0.21253764613857193,0
2019-01-16,10863.932781707463,118788.19952741265,118788.19952741265,118788.19952741265,129652.13230912012,0.012365757562899926,0.20280007758081095,0
2019-01-17,10863.932781707463,120653.97886514664,120653.97886514664,120653.97886514664,131517.9116468541,0.014390656786774203,0.19132784710683337,0
2019-01-18,10863.932781707463,122257.04326191545,122257.04326191545,122257.04326191545,133120.9760436229,0.01218894351876032,0.1814709879100243,0
2019-01-21,10863.932781707463,122810.92786979675,122810.92786979675,122810.92786979675,133674.86065150422,0.004160761319086159,0.17806528405797048,0
2019-01-22,10863.932781707463,123460.10404285789,123460.10404285789,123460.10404285789,134324.03682456535,0.004856381894824402,0.17407365518474202,0
2019-01-23,10863.932781707463,123881.24384093285,123881.24384093285,123881.24384093285,134745.1766226403,0.0031352526921522017,0.1714841673886406,0
2019-01-24,10863.932781707463,126323.4570158124,126323.4570158124,126323.4570158124,137187.38979751986,0.01812467975546972,0.15646758325022342,0
2019-01-25,10863.932781707463,126614.24833765626,126614.24833765626,126614.24833765626,137478.18111936373,0.0021196650965737973,0.1546795770286104,0
2019-01-28,10863.932781707463,126730.67616596818,126730.67616596818,126730.67616596818,137594.60894767565,0.0008468822278848709,0.15396369018552786,0
2019-01-29,10863.932781707463,129297.78038659692,129297.78038659692,129297.78038659692,140161.71316830438,0.018657011639205745,0.13817918090612863,0
2019-01-30,10863.932781707463,131077.21342167258,131077.21342167258,131077.21342167258,141941.14620338005,0.012695571385738846,0.12723787317560645,0
2019-01-31,10863.932781707463,130985.23526254296,130985.23526254296,130985.23526254296,141849.16804425043,-0.0006480020881177717,0.12780342485621876,0
2019-02-01,10863.932781707463,130311.93392169476,130311.93392169476,130311.93392169476,141175.86670340222,-0.004746600562635428,0.13194339361052493,0
2019-02-04,10863.932781707463,130622.08828496933,130622.08828496933,130622.08828496933,141486.0210666768,0.0021969361372944363,0.13003632868273066,0
2019-02-05,10863.932781707463,129878.29580312967,129878.29580312967,129878.29580312967,140742.22858483714,-0.005257003315466302,0.1346097305871808,0
2019-02-06,10863.932781707463,128929.13174569607,128929.13174569607,128929.13174569607,139793.06452740353,-0.006743989113839222,0.1404459131433232,0
2019-02-07,10863.932781707463,128673.02045318484,128673.02045318484,128673.02045318484,139536.9532348923,-0.0018320743834971953,0.14202068016708363,0
2019-02-08,10863.932781707463,128420.42021229863,128420.42021229863,128420.42021229863,139284.3529940061,-0.0018102748772290678,0.14357385857495922,0
2019-02-11,10863.932781707463,130543.18592843413,130543.18592843413,130543.18592843413,141407.1187101416,0.01524051819537009,0.13052148038358027,0
2019-02-12,10863.932781707463,129691.87732210755,129691.87732210755,129691.87732210755,140555.81010381502,-0.006020266971648036,0.13575597319778446,0
2019-02-13,10863.932781707463,127526.90007573366,127526.90007573366,127526.90007573366,138390.83285744113,-0.015402972276811866,0.1490678999830192,0
2019-02-14,61818.09218216224,77214.4762674272,77214.4762674272,77214.4762674272,139032.56844958945,0.0046371250096413075,0.14512202146052391,0
2019-02-15,19495.952843945615,120138.76470682025,120138.76470682025,120138.76470682025,139634.71755076587,0.004330993147082296,0.1414195507938779,0
2019-02-18,19495.952843945615,119694.80013251305,119694.80013251305,119694.80013251305,139190.75297645867,-0.0031794712811717973,0.1441493826747044,0
2019-02-19,19495.952843945615,119860.68585309386,119860.68585309386,119860.68585309386,139356.63869703948,0.0011917869329212127,0.14312939109244352,0
2019-02-20,19495.952843945615,120931.92805728316,120931.92805728316,120931.92805728316,140427.88090122878,0.007687055415552813,0.1365425792378127,0
2019-02-21,19495.952843945615,121916.3460161984,121916.3460161984,121916.3460161984,141412.29886014402,0.007010131838474765,0.13048962888136048,0
2019-02-22,19495.952843945615,123172.5932238996,123172.5932238996,123172.5932238996,142668.54606784522,0.008883578145799209,0.12276526555094515,0
2019-02-25,19495.952843945615,124733.71307915449,124733.71307915449,124733.71307915449,144229.6659231001,0.010942284745177888,0.1131663132982431,0
2019-02-26,19495.952843945615,124882.95748844743,124882.95748844743,124882.95748844743,144378.91033239305,0.0010347691533343362,0.11224864515510638,0
2019-02-27,19495.952843945615,124236.9066555798,124236.9066555798,124236.9066555798,143732.85949952542,-0.004474689768611428,0.11622105705970175,0
2019-02-28,19495.952843945615,124308.98327043653,124308.98327043653,124308.98327043653,143804.93611438214,0.0005014623316317302,0.11577787521032792,0
2019-03-01,19495.952843945615,123122.73244938254,123122.73244938254,123122.73244938254,142618.68529332816,-0.008249027141254972,0.12307184751661611,0
2019-03-04,19495.952843945615,124153.02282616496,124153.02282616496,124153.02282616496,143648.97567011058,0.007224091111647679,0.11673683864470723,0
2019-03-05,19495.952843945615,124694.69526830316,124694.69526830316,124694.69526830316,144190.64811224877,0.003770806158633233,0.1134062244761749,0
2019-03-06,19495.952843945615,123933.54953032732,123933.54953032732,123933.54953032732,143429.50237427294,-0.005278745521577144,0.11808632739817945,0
2019-03-07,19495.952843945615,120491.36434233189,120491.36434233189,120491.36434233189,139987.3171862775,-0.023999143349275553,0.1392515000486366,0
2019-03-08,19495.952843945615,119283.32857987285,119283.32857987285,119283.32857987285,138779.28142381847,-0.008629608644128317,0.14667942274423743,0
2019-03-11,19495.952843945615,118552.03063759208,118552.03063759208,118552.03063759208,138047.9834815377,-0.005269503738439596,0.15117599871617407,0
2019-03-12,19495.952843945615,118530.02284708619,118530.02284708619,118530.02284708619,138025.9756910318,-0.00015942131098811707,0.15131131935125688,0
2019-03-13,19495.952843945615,118977.44052320719,118977.44052320719,118977.44052320719,138473.3933671528,0.003241546918114402,0.14856025517406138,0
2019-03-14,19495.952843945615,119666.16027763486,119666.16027763486,119666.16027763486,139162.11312158048,0.00497366127658605,0.14432548228587433,0
2019-03-15,19495.952843945615,122024.04503965378,122024.04503965378,122024.04503965378,141519.9978835994,0.016943438908253228,0.12982741336963602,0
2019-03-18,19495.952843945615,123140.86914277077,123140.86914277077,123140.86914277077,142636.8219867164,0.007891634538007786,0.12296032933095634,0
2019-03-19,19495.952843945615,124098.14860358834,124098.14860358834,124098.14860358834,143594.10144753396,0.0067113067122788195,0.11707424710226035,0
2019-03-20,19495.952843945615,122688.57042440772,122688.57042440772,122688.57042440772,142184.52326835334,-0.00981640725469246,0.12574140586836055,0
2019-03-21,19495.952843945615,121124.32411581278,121124.32411581278,121124.32411581278,140620.2769597584,-0.011001523039484762,0.1353595819341673,0
2019-03-22,19495.952843945615,117214.9883543253,117214.9883543253,117214.9883543253,136710.9411982709,-0.027800654685143478,0.15939715162363363,0
2019-03-25,19495.952843945615,115913.51693701744,115913.51693701744,115913.51693701744,135409.46978096306,-0.009519877530653087,0.1673995877920948,0
2019-03-26,19495.952843945615,114168.64892908931,114168.64892908931,114168.64892908931,133664.60177303493,-0.012885863970596878,0.1781283634456687,0
2019-03-27,19495.952843945615,107156.61001807451,107156.61001807451,107156.61001807451,126652.56286202013,-0.05245995437835793,0.2212437120041753,0
2019-03-28,19495.952843945615,109388.17697247863,109388.17697247863,109388.17697247863,128884.12981642425,0.017619595719000625,0.2075223410460592,0
2019-03-29,19495.952843945615,110943.99349078536,110943.99349078536,110943.99349078536,130439.94633473098,0.012071435951988452,0.19795599774261496,0
2019-04-01,19495.952843945615,112130.22479945421,112130.22479945421,112130.22479945421,131626.17764339983,0.009094080011538663,0.1906621454133116,0
2019-04-02,19495.952843945615,113076.32626956701,113076.32626956701,113076.32626956701,132572.27911351263,0.007187791114591002,0.1848447939734113,0
